CMDLINE /usr/local/opt/python@2/bin/python2.7 test_lib2.py
MEM 77.601562 1543732117.3186
MEM 77.601562 1543732117.4269
MEM 77.601562 1543732117.5353
MEM 77.601562 1543732117.6436
MEM 77.601562 1543732117.7519
MEM 77.601562 1543732117.8602
MEM 77.601562 1543732117.9687
MEM 77.601562 1543732118.0770
MEM 77.601562 1543732118.1849
MEM 77.601562 1543732118.2858
MEM 77.601562 1543732118.3937
MEM 77.601562 1543732118.5021
MEM 77.601562 1543732118.6039
MEM 77.601562 1543732118.7104
MEM 77.601562 1543732118.8129
MEM 77.601562 1543732118.9189
MEM 77.601562 1543732119.0271
MEM 77.601562 1543732119.1373
MEM 77.601562 1543732119.2439
MEM 77.601562 1543732119.3522
MEM 77.601562 1543732119.4605
MEM 77.601562 1543732119.5689
MEM 77.601562 1543732119.6773
MEM 77.601562 1543732119.7856
MEM 77.601562 1543732119.8940
MEM 77.601562 1543732120.0008
MEM 77.601562 1543732120.1095
MEM 77.601562 1543732120.2118
MEM 77.601562 1543732120.3194
MEM 77.601562 1543732120.4273
MEM 77.601562 1543732120.5358
MEM 77.601562 1543732120.6440
MEM 77.601562 1543732120.7524
MEM 77.601562 1543732120.8592
MEM 77.601562 1543732120.9606
MEM 77.601562 1543732121.0611
MEM 77.601562 1543732121.1692
MEM 77.601562 1543732121.2765
MEM 77.601562 1543732121.3859
MEM 77.601562 1543732121.4940
MEM 77.601562 1543732121.6026
MEM 77.601562 1543732121.7037
MEM 77.601562 1543732121.8099
MEM 77.601562 1543732121.9198
MEM 77.601562 1543732122.0274
MEM 77.601562 1543732122.1360
MEM 77.601562 1543732122.2442
MEM 77.601562 1543732122.3526
MEM 77.601562 1543732122.4608
MEM 77.601562 1543732122.5615
MEM 77.601562 1543732122.6696
MEM 77.601562 1543732122.7775
MEM 77.601562 1543732122.8862
MEM 77.601562 1543732122.9942
MEM 77.601562 1543732123.1029
MEM 77.601562 1543732123.2097
MEM 77.601562 1543732123.3126
MEM 77.601562 1543732123.4165
MEM 77.601562 1543732123.5252
MEM 77.601562 1543732123.6320
MEM 77.601562 1543732123.7345
MEM 77.601562 1543732123.8446
MEM 77.601562 1543732123.9530
MEM 77.601562 1543732124.0596
MEM 77.601562 1543732124.1688
MEM 77.601562 1543732124.2763
MEM 77.601562 1543732124.3864
MEM 77.601562 1543732124.4943
MEM 77.601562 1543732124.6031
MEM 77.601562 1543732124.7113
MEM 77.601562 1543732124.8136
MEM 77.601562 1543732124.9144
MEM 77.601562 1543732125.0172
MEM 77.601562 1543732125.1262
MEM 77.601562 1543732125.2359
MEM 77.601562 1543732125.3436
MEM 77.601562 1543732125.4532
MEM 77.601562 1543732125.5596
MEM 77.601562 1543732125.6632
MEM 77.601562 1543732125.7701
MEM 77.601562 1543732125.8780
MEM 77.601562 1543732125.9866
MEM 77.601562 1543732126.0945
MEM 77.601562 1543732126.2028
MEM 77.601562 1543732126.3111
MEM 77.601562 1543732126.4127
MEM 77.601562 1543732126.5200
MEM 77.601562 1543732126.6271
MEM 77.601562 1543732126.7367
MEM 77.601562 1543732126.8430
MEM 77.601562 1543732126.9525
MEM 77.601562 1543732127.0601
MEM 77.601562 1543732127.1606
MEM 77.601562 1543732127.2667
MEM 77.601562 1543732127.3752
MEM 77.601562 1543732127.4819
MEM 77.601562 1543732127.5869
MEM 77.601562 1543732127.6946
MEM 77.601562 1543732127.8035
MEM 77.601562 1543732127.9118
MEM 77.601562 1543732128.0205
MEM 77.601562 1543732128.1247
MEM 77.601562 1543732128.2319
MEM 77.601562 1543732128.3381
MEM 77.601562 1543732128.4443
MEM 77.601562 1543732128.5536
MEM 77.601562 1543732128.6614
MEM 77.601562 1543732128.7703
MEM 77.601562 1543732128.8783
MEM 77.601562 1543732128.9869
MEM 77.601562 1543732129.0950
MEM 77.601562 1543732129.2034
MEM 77.601562 1543732129.3102
MEM 77.601562 1543732129.4119
MEM 77.601562 1543732129.5204
MEM 77.601562 1543732129.6282
MEM 77.601562 1543732129.7370
MEM 77.601562 1543732129.8451
MEM 77.601562 1543732129.9537
MEM 77.601562 1543732130.0616
MEM 77.601562 1543732130.1705
MEM 77.601562 1543732130.2724
MEM 77.601562 1543732130.3818
MEM 77.601562 1543732130.4871
MEM 77.601562 1543732130.5874
MEM 77.601562 1543732130.6935
MEM 77.601562 1543732130.8004
MEM 77.601562 1543732130.9081
MEM 77.601562 1543732131.0157
MEM 77.601562 1543732131.1208
MEM 77.601562 1543732131.2288
MEM 77.601562 1543732131.3372
MEM 77.601562 1543732131.4436
MEM 77.601562 1543732131.5484
MEM 77.601562 1543732131.6526
MEM 77.601562 1543732131.7620
MEM 77.601562 1543732131.8707
MEM 77.601562 1543732131.9785
MEM 77.601562 1543732132.0871
MEM 77.601562 1543732132.1873
MEM 77.601562 1543732132.2942
MEM 77.601562 1543732132.4035
MEM 77.601562 1543732132.5118
MEM 77.601562 1543732132.6168
MEM 77.601562 1543732132.7203
MEM 77.601562 1543732132.8210
MEM 77.601562 1543732132.9242
MEM 77.601562 1543732133.0317
MEM 77.601562 1543732133.1370
MEM 77.601562 1543732133.2452
MEM 77.601562 1543732133.3544
MEM 77.601562 1543732133.4619
MEM 77.601562 1543732133.5709
MEM 77.601562 1543732133.6775
MEM 77.601562 1543732133.7875
MEM 77.601562 1543732133.8941
MEM 77.601562 1543732134.0042
MEM 77.601562 1543732134.1120
MEM 77.601562 1543732134.2211
MEM 77.601562 1543732134.3287
MEM 77.601562 1543732134.4376
MEM 77.601562 1543732134.5454
MEM 77.601562 1543732134.6542
MEM 77.601562 1543732134.7624
MEM 77.601562 1543732134.8710
MEM 77.601562 1543732134.9812
MEM 77.601562 1543732135.0877
MEM 77.601562 1543732135.1942
MEM 77.601562 1543732135.3039
MEM 77.601562 1543732135.4120
MEM 77.601562 1543732135.5211
MEM 77.601562 1543732135.6287
MEM 77.601562 1543732135.7316
MEM 77.601562 1543732135.8401
MEM 77.601562 1543732135.9481
MEM 77.601562 1543732136.0545
MEM 77.601562 1543732136.1629
MEM 77.601562 1543732136.2724
MEM 77.601562 1543732136.3817
MEM 77.601562 1543732136.4822
MEM 77.601562 1543732136.5881
MEM 77.601562 1543732136.6981
MEM 77.601562 1543732136.8034
MEM 77.601562 1543732136.9119
MEM 77.601562 1543732137.0213
MEM 77.601562 1543732137.1289
MEM 77.601562 1543732137.2369
MEM 77.601562 1543732137.3449
MEM 77.601562 1543732137.4534
MEM 77.601562 1543732137.5629
MEM 77.601562 1543732137.6709
MEM 77.601562 1543732137.7789
MEM 77.601562 1543732137.8883
MEM 77.601562 1543732137.9981
MEM 77.601562 1543732138.1042
MEM 77.601562 1543732138.2118
MEM 77.601562 1543732138.3143
MEM 77.601562 1543732138.4221
MEM 77.601562 1543732138.5316
MEM 77.601562 1543732138.6403
MEM 77.601562 1543732138.7480
MEM 77.601562 1543732138.8549
MEM 77.601562 1543732138.9620
MEM 77.601562 1543732139.0675
MEM 77.601562 1543732139.1710
MEM 77.601562 1543732139.2785
MEM 77.601562 1543732139.3870
MEM 77.601562 1543732139.4924
MEM 77.601562 1543732139.5980
MEM 77.601562 1543732139.7052
MEM 77.601562 1543732139.8116
MEM 77.601562 1543732139.9216
MEM 77.601562 1543732140.0315
MEM 77.601562 1543732140.1366
MEM 77.601562 1543732140.2376
MEM 77.601562 1543732140.3468
MEM 77.601562 1543732140.4551
MEM 77.601562 1543732140.5614
MEM 77.601562 1543732140.6708
MEM 77.601562 1543732140.7769
MEM 77.601562 1543732140.8854
MEM 77.601562 1543732140.9946
MEM 77.601562 1543732141.1041
MEM 77.601562 1543732141.2116
MEM 77.601562 1543732141.3187
MEM 77.601562 1543732141.4282
MEM 77.601562 1543732141.5375
MEM 77.601562 1543732141.6465
MEM 77.601562 1543732141.7547
MEM 77.601562 1543732141.8617
MEM 77.601562 1543732141.9708
MEM 77.601562 1543732142.0721
MEM 77.601562 1543732142.1815
MEM 77.601562 1543732142.2873
MEM 77.601562 1543732142.3945
MEM 77.601562 1543732142.4979
MEM 77.601562 1543732142.6042
MEM 77.601562 1543732142.7114
MEM 77.601562 1543732142.8217
MEM 77.601562 1543732142.9314
MEM 77.601562 1543732143.0399
MEM 77.601562 1543732143.1479
MEM 77.601562 1543732143.2555
MEM 77.601562 1543732143.3610
MEM 77.601562 1543732143.4707
MEM 77.601562 1543732143.5722
MEM 77.601562 1543732143.6814
MEM 77.601562 1543732143.7875
MEM 77.601562 1543732143.8949
MEM 77.601562 1543732144.0040
MEM 77.601562 1543732144.1115
MEM 77.601562 1543732144.2140
MEM 77.601562 1543732144.3223
MEM 77.601562 1543732144.4317
MEM 77.601562 1543732144.5374
MEM 77.601562 1543732144.6407
MEM 77.601562 1543732144.7479
MEM 77.601562 1543732144.8557
MEM 77.601562 1543732144.9608
MEM 77.601562 1543732145.0688
MEM 77.601562 1543732145.1765
MEM 77.601562 1543732145.2814
MEM 77.601562 1543732145.3891
MEM 77.601562 1543732145.4978
MEM 77.601562 1543732145.6079
MEM 77.601562 1543732145.7165
MEM 77.601562 1543732145.8266
MEM 77.601562 1543732145.9314
MEM 77.601562 1543732146.0357
MEM 77.601562 1543732146.1407
MEM 77.601562 1543732146.2479
MEM 77.601562 1543732146.3559
MEM 77.601562 1543732146.4642
MEM 77.601562 1543732146.5659
MEM 77.601562 1543732146.6706
MEM 77.601562 1543732146.7766
MEM 77.601562 1543732146.8852
MEM 77.601562 1543732146.9893
MEM 77.601562 1543732147.0978
MEM 77.601562 1543732147.2060
MEM 77.601562 1543732147.3142
MEM 77.601562 1543732147.4227
MEM 77.601562 1543732147.5313
MEM 77.601562 1543732147.6394
MEM 77.601562 1543732147.7477
MEM 77.601562 1543732147.8579
MEM 77.601562 1543732147.9608
MEM 77.601562 1543732148.0696
MEM 77.601562 1543732148.1727
MEM 77.601562 1543732148.2813
MEM 77.601562 1543732148.3884
MEM 77.601562 1543732148.4977
MEM 77.601562 1543732148.6061
MEM 77.601562 1543732148.7104
MEM 77.601562 1543732148.8165
MEM 77.601562 1543732148.9266
MEM 77.601562 1543732149.0351
MEM 77.601562 1543732149.1396
MEM 77.601562 1543732149.2477
MEM 77.601562 1543732149.3528
MEM 77.601562 1543732149.4540
MEM 77.601562 1543732149.5575
MEM 77.601562 1543732149.6664
MEM 77.601562 1543732149.7705
MEM 77.601562 1543732149.8729
MEM 77.601562 1543732149.9812
MEM 77.601562 1543732150.0896
MEM 77.601562 1543732150.1977
MEM 77.601562 1543732150.3077
MEM 77.601562 1543732150.4102
MEM 77.601562 1543732150.5127
MEM 77.601562 1543732150.6211
MEM 77.601562 1543732150.7312
MEM 77.601562 1543732150.8397
MEM 77.601562 1543732150.9477
MEM 77.601562 1543732151.0559
MEM 77.601562 1543732151.1628
MEM 77.601562 1543732151.2684
MEM 77.601562 1543732151.3731
MEM 77.601562 1543732151.4812
MEM 77.601562 1543732151.5895
MEM 77.601562 1543732151.6976
MEM 77.601562 1543732151.8065
MEM 77.601562 1543732151.9105
MEM 77.601562 1543732152.0186
MEM 77.601562 1543732152.1267
MEM 77.601562 1543732152.2332
MEM 77.601562 1543732152.3378
MEM 77.601562 1543732152.4476
MEM 77.601562 1543732152.5515
MEM 77.601562 1543732152.6557
MEM 77.601562 1543732152.7631
MEM 77.601562 1543732152.8733
MEM 77.601562 1543732152.9811
MEM 77.601562 1543732153.0900
MEM 77.601562 1543732153.1976
MEM 77.601562 1543732153.3074
MEM 77.601562 1543732153.4099
MEM 77.601562 1543732153.5128
MEM 77.601562 1543732153.6132
MEM 77.601562 1543732153.7232
MEM 77.601562 1543732153.8311
MEM 77.601562 1543732153.9400
MEM 77.601562 1543732154.0475
MEM 77.601562 1543732154.1552
MEM 77.601562 1543732154.2569
MEM 77.601562 1543732154.3598
MEM 77.601562 1543732154.4603
MEM 77.601562 1543732154.5701
MEM 77.601562 1543732154.6734
MEM 77.601562 1543732154.7810
MEM 77.601562 1543732154.8901
MEM 77.601562 1543732154.9975
MEM 77.601562 1543732155.1068
MEM 77.601562 1543732155.2073
MEM 77.601562 1543732155.3162
MEM 77.601562 1543732155.4237
MEM 77.601562 1543732155.5310
MEM 77.601562 1543732155.6403
MEM 77.601562 1543732155.7475
MEM 77.601562 1543732155.8569
MEM 77.601562 1543732155.9572
MEM 77.601562 1543732156.0632
MEM 77.601562 1543732156.1704
MEM 77.601562 1543732156.2766
MEM 77.601562 1543732156.3810
MEM 77.601562 1543732156.4903
MEM 77.601562 1543732156.5975
MEM 77.601562 1543732156.7070
MEM 77.601562 1543732156.8091
MEM 77.601562 1543732156.9184
MEM 77.601562 1543732157.0261
MEM 77.601562 1543732157.1362
MEM 77.601562 1543732157.2432
MEM 77.601562 1543732157.3475
MEM 77.601562 1543732157.4559
MEM 77.601562 1543732157.5577
MEM 77.601562 1543732157.6671
MEM 77.601562 1543732157.7760
MEM 77.601562 1543732157.8848
MEM 77.601562 1543732157.9927
MEM 77.601562 1543732158.0974
MEM 77.601562 1543732158.2075
MEM 77.601562 1543732158.3148
MEM 77.601562 1543732158.4171
MEM 77.601562 1543732158.5196
MEM 77.601562 1543732158.6238
MEM 77.601562 1543732158.7309
MEM 77.601562 1543732158.8405
MEM 77.601562 1543732158.9474
MEM 77.601562 1543732159.0562
MEM 77.601562 1543732159.1595
MEM 77.601562 1543732159.2670
MEM 77.601562 1543732159.3759
MEM 77.601562 1543732159.4848
MEM 77.601562 1543732159.5946
MEM 77.601562 1543732159.7026
MEM 77.601562 1543732159.8097
MEM 77.601562 1543732159.9142
MEM 77.601562 1543732160.0241
MEM 77.601562 1543732160.1309
MEM 77.601562 1543732160.2369
MEM 77.601562 1543732160.3407
MEM 77.601562 1543732160.4474
MEM 77.601562 1543732160.5574
MEM 77.601562 1543732160.6593
MEM 77.601562 1543732160.7674
MEM 77.601562 1543732160.8745
MEM 77.601562 1543732160.9831
MEM 77.601562 1543732161.0908
MEM 77.601562 1543732161.1973
MEM 77.601562 1543732161.3075
MEM 77.601562 1543732161.4094
MEM 77.601562 1543732161.5136
MEM 77.601562 1543732161.6145
MEM 77.601562 1543732161.7226
MEM 77.601562 1543732161.8309
MEM 77.601562 1543732161.9409
MEM 77.601562 1543732162.0474
MEM 77.601562 1543732162.1495
MEM 77.601562 1543732162.2576
MEM 77.601562 1543732162.3668
MEM 77.601562 1543732162.4756
MEM 77.601562 1543732162.5808
MEM 77.601562 1543732162.6909
MEM 77.601562 1543732162.7995
MEM 77.601562 1543732162.9077
MEM 77.601562 1543732163.0083
MEM 77.601562 1543732163.1087
MEM 77.601562 1543732163.2160
MEM 77.601562 1543732163.3243
MEM 77.601562 1543732163.4308
MEM 77.601562 1543732163.5408
MEM 77.601562 1543732163.6473
MEM 77.601562 1543732163.7555
MEM 77.601562 1543732163.8647
MEM 77.601562 1543732163.9743
MEM 77.601562 1543732164.0808
MEM 77.601562 1543732164.1888
MEM 77.601562 1543732164.2973
MEM 77.601562 1543732164.4074
MEM 77.601562 1543732164.5134
MEM 77.601562 1543732164.6234
MEM 77.601562 1543732164.7308
MEM 77.601562 1543732164.8391
MEM 77.601562 1543732164.9473
MEM 77.601562 1543732165.0555
MEM 77.601562 1543732165.1654
MEM 77.601562 1543732165.2736
MEM 77.601562 1543732165.3808
MEM 77.601562 1543732165.4869
MEM 77.601562 1543732165.5914
MEM 77.601562 1543732165.6984
MEM 77.601562 1543732165.8075
MEM 77.601562 1543732165.9150
MEM 77.601562 1543732166.0245
MEM 77.601562 1543732166.1307
MEM 77.601562 1543732166.2367
MEM 77.601562 1543732166.3411
MEM 77.601562 1543732166.4487
MEM 77.601562 1543732166.5580
MEM 77.601562 1543732166.6655
MEM 77.601562 1543732166.7684
MEM 77.601562 1543732166.8746
MEM 77.601562 1543732166.9819
MEM 77.601562 1543732167.0914
MEM 77.601562 1543732167.1987
MEM 77.601562 1543732167.3064
MEM 77.601562 1543732167.4070
MEM 77.601562 1543732167.5114
MEM 77.601562 1543732167.6175
MEM 77.601562 1543732167.7247
MEM 77.601562 1543732167.8322
MEM 77.601562 1543732167.9407
MEM 77.601562 1543732168.0489
MEM 77.601562 1543732168.1570
MEM 77.601562 1543732168.2657
MEM 77.601562 1543732168.3740
MEM 77.601562 1543732168.4823
MEM 77.601562 1543732168.5900
MEM 77.601562 1543732168.6989
MEM 77.601562 1543732168.8081
MEM 77.601562 1543732168.9143
MEM 77.601562 1543732169.0240
MEM 77.601562 1543732169.1324
MEM 77.601562 1543732169.2406
MEM 77.601562 1543732169.3491
MEM 77.601562 1543732169.4582
MEM 77.601562 1543732169.5587
MEM 77.601562 1543732169.6658
MEM 77.601562 1543732169.7749
MEM 77.601562 1543732169.8825
MEM 77.601562 1543732169.9916
MEM 77.601562 1543732170.0992
MEM 77.601562 1543732170.2085
MEM 77.601562 1543732170.3093
MEM 77.601562 1543732170.4154
MEM 77.601562 1543732170.5250
MEM 77.601562 1543732170.6326
MEM 77.601562 1543732170.7417
MEM 77.605469 1543732170.8493
MEM 77.605469 1543732170.9584
MEM 77.605469 1543732171.0660
MEM 77.605469 1543732171.1751
MEM 77.605469 1543732171.2827
MEM 77.605469 1543732171.3907
MEM 77.605469 1543732171.4971
MEM 77.605469 1543732171.6031
MEM 77.605469 1543732171.7085
MEM 77.605469 1543732171.8118
MEM 77.605469 1543732171.9160
MEM 77.605469 1543732172.0249
MEM 77.605469 1543732172.1327
MEM 77.605469 1543732172.2418
MEM 77.605469 1543732172.3493
MEM 77.605469 1543732172.4576
MEM 77.605469 1543732172.5661
MEM 77.605469 1543732172.6699
MEM 77.605469 1543732172.7755
MEM 77.605469 1543732172.8850
MEM 77.605469 1543732172.9920
MEM 77.605469 1543732173.0991
MEM 77.605469 1543732173.2086
MEM 77.605469 1543732173.3158
MEM 77.605469 1543732173.4253
MEM 77.605469 1543732173.5331
MEM 77.605469 1543732173.6420
MEM 77.605469 1543732173.7492
MEM 77.605469 1543732173.8589
MEM 77.605469 1543732173.9679
MEM 77.605469 1543732174.0774
MEM 77.605469 1543732174.1831
MEM 77.605469 1543732174.2921
MEM 77.605469 1543732174.3997
MEM 77.605469 1543732174.5071
MEM 77.605469 1543732174.6163
MEM 77.605469 1543732174.7244
MEM 77.605469 1543732174.8330
MEM 77.605469 1543732174.9422
MEM 77.605469 1543732175.0498
MEM 77.605469 1543732175.1588
MEM 77.605469 1543732175.2601
MEM 77.605469 1543732175.3698
MEM 77.605469 1543732175.4753
MEM 77.605469 1543732175.5820
MEM 77.605469 1543732175.6875
MEM 77.605469 1543732175.7969
MEM 77.605469 1543732175.9018
MEM 77.605469 1543732176.0080
MEM 77.605469 1543732176.1089
MEM 77.605469 1543732176.2092
MEM 77.605469 1543732176.3156
MEM 77.605469 1543732176.4253
MEM 77.605469 1543732176.5324
MEM 77.605469 1543732176.6423
MEM 77.605469 1543732176.7501
MEM 77.605469 1543732176.8579
MEM 77.605469 1543732176.9666
MEM 77.605469 1543732177.0757
MEM 77.605469 1543732177.1833
MEM 77.605469 1543732177.2908
MEM 77.605469 1543732177.3969
MEM 77.605469 1543732177.5047
MEM 77.605469 1543732177.6113
MEM 77.605469 1543732177.7191
MEM 77.605469 1543732177.8260
MEM 77.605469 1543732177.9354
MEM 77.605469 1543732178.0430
MEM 77.605469 1543732178.1523
MEM 77.605469 1543732178.2593
MEM 77.605469 1543732178.3601
MEM 77.605469 1543732178.4689
MEM 77.605469 1543732178.5742
MEM 77.605469 1543732178.6834
MEM 77.605469 1543732178.7914
MEM 77.605469 1543732178.9002
MEM 77.605469 1543732179.0076
MEM 77.605469 1543732179.1169
MEM 77.605469 1543732179.2261
MEM 77.605469 1543732179.3363
MEM 77.605469 1543732179.4447
MEM 77.605469 1543732179.5504
MEM 77.605469 1543732179.6592
MEM 77.605469 1543732179.7671
MEM 77.605469 1543732179.8696
MEM 77.605469 1543732179.9761
MEM 77.605469 1543732180.0837
MEM 77.605469 1543732180.1909
MEM 77.605469 1543732180.2990
MEM 77.605469 1543732180.4091
MEM 77.605469 1543732180.5171
MEM 77.605469 1543732180.6257
MEM 77.605469 1543732180.7338
MEM 77.605469 1543732180.8424
MEM 77.605469 1543732180.9490
MEM 77.605469 1543732181.0503
MEM 77.605469 1543732181.1524
MEM 77.605469 1543732181.2553
MEM 77.605469 1543732181.3580
MEM 77.605469 1543732181.4665
MEM 77.605469 1543732181.5756
MEM 77.605469 1543732181.6843
MEM 77.605469 1543732181.7921
MEM 77.605469 1543732181.9009
MEM 77.605469 1543732182.0083
MEM 77.605469 1543732182.1173
MEM 77.605469 1543732182.2221
MEM 77.605469 1543732182.3302
MEM 77.605469 1543732182.4353
MEM 77.605469 1543732182.5388
MEM 77.605469 1543732182.6467
MEM 77.605469 1543732182.7508
MEM 77.605469 1543732182.8582
MEM 77.605469 1543732182.9674
MEM 77.605469 1543732183.0747
MEM 77.605469 1543732183.1842
MEM 77.605469 1543732183.2920
MEM 77.605469 1543732183.4010
MEM 77.605469 1543732183.5080
MEM 77.605469 1543732183.6176
MEM 77.605469 1543732183.7189
MEM 77.605469 1543732183.8286
MEM 77.605469 1543732183.9383
MEM 77.605469 1543732184.0467
MEM 77.605469 1543732184.1523
MEM 77.605469 1543732184.2591
MEM 77.605469 1543732184.3676
MEM 77.605469 1543732184.4752
MEM 77.605469 1543732184.5845
MEM 77.605469 1543732184.6915
MEM 77.605469 1543732184.8011
MEM 77.605469 1543732184.9085
MEM 77.605469 1543732185.0176
MEM 77.605469 1543732185.1268
MEM 77.605469 1543732185.2361
MEM 77.605469 1543732185.3420
MEM 77.605469 1543732185.4511
MEM 77.605469 1543732185.5584
MEM 77.605469 1543732185.6681
MEM 77.605469 1543732185.7685
MEM 77.605469 1543732185.8751
MEM 77.605469 1543732185.9847
MEM 77.605469 1543732186.0917
MEM 77.605469 1543732186.2014
MEM 77.605469 1543732186.3083
MEM 77.605469 1543732186.4114
MEM 77.605469 1543732186.5181
MEM 77.605469 1543732186.6255
MEM 77.605469 1543732186.7347
MEM 77.605469 1543732186.8421
MEM 77.605469 1543732186.9514
MEM 77.605469 1543732187.0614
MEM 77.605469 1543732187.1675
MEM 77.605469 1543732187.2756
MEM 77.605469 1543732187.3842
MEM 77.605469 1543732187.4860
MEM 77.605469 1543732187.5921
MEM 77.605469 1543732187.7016
MEM 77.605469 1543732187.8104
MEM 77.605469 1543732187.9117
MEM 77.605469 1543732188.0183
MEM 77.605469 1543732188.1253
MEM 77.605469 1543732188.2301
MEM 77.605469 1543732188.3391
MEM 77.605469 1543732188.4465
MEM 77.605469 1543732188.5550
MEM 77.605469 1543732188.6646
MEM 77.605469 1543732188.7685
MEM 77.605469 1543732188.8772
MEM 77.605469 1543732188.9851
MEM 77.605469 1543732189.0920
MEM 77.605469 1543732189.2017
MEM 77.605469 1543732189.3088
MEM 77.605469 1543732189.4172
MEM 77.605469 1543732189.5246
MEM 77.605469 1543732189.6334
MEM 77.605469 1543732189.7415
MEM 77.605469 1543732189.8465
MEM 77.605469 1543732189.9517
